image_id,file_name,event_type,prediction_index,predicted_label,actual_label,confidence,iou,prediction_box,gt_index,gt_box,relative_bbox_area,size_category,gt_class,best_prediction_class,diagnostic_reason
483,train_8.png,false_negative,53,2,4,0.23538121581077576,0.131134033203125,"[611.3720092773438, 764.4124755859375, 828.4249267578125, 1050.2235107421875]",1.0,"[614.0, 596.0, 801.0, 830.0]",0.010130367302791442,medium,Deep Caries,Caries,best candidate below fixed confidence
483,train_8.png,false_negative,10,1,1,0.43718233704566956,0.7470099925994873,"[2231.536865234375, 795.7949829101562, 2437.61376953125, 1097.8741455078125]",2.0,"[2238.0, 848.0, 2427.0, 1103.0]",0.011157572378948617,medium,Impacted,Impacted,best candidate below fixed confidence
483,train_8.png,false_negative,6,2,2,0.4792528748512268,0.8034599423408508,"[1904.9163818359375, 790.437744140625, 2150.679443359375, 1144.921630859375]",4.0,"[1925.0, 805.0, 2166.0, 1158.0]",0.019695158315059563,medium,Caries,Caries,best candidate below fixed confidence
484,train_144.png,false_negative,16,2,2,0.38063129782676697,0.7707223892211914,"[1226.01806640625, 909.721435546875, 1344.730224609375, 1236.4090576171875]",1.0,"[1233.0, 911.0, 1331.0, 1216.0]",0.006929452654381435,small,Caries,Caries,best candidate below fixed confidence
484,train_144.png,false_negative,7,2,2,0.4807601571083069,0.7601363658905029,"[1679.1337890625, 562.0563354492188, 1778.2471923828125, 865.3344116210938]",4.0,"[1691.7755126953125, 561.5660400390625, 1769.134033203125, 857.79248046875]",0.005312573993046965,small,Caries,Caries,best candidate below fixed confidence
499,train_109.png,false_negative,16,2,2,0.32982808351516724,0.7164677381515503,"[1752.165771484375, 759.2176513671875, 1921.11572265625, 1131.053955078125]",3.0,"[1759.0, 772.0, 1953.0, 1167.0]",0.017740528507082323,medium,Caries,Caries,best candidate below fixed confidence
499,train_109.png,false_negative,6,2,2,0.4125635027885437,0.8416963815689087,"[1749.379638671875, 435.065673828125, 1856.303466796875, 764.4671020507812]",4.0,"[1753.0, 450.0, 1863.0, 776.0]",0.008301909855982932,small,Caries,Caries,best candidate below fixed confidence
499,train_109.png,false_negative,14,2,2,0.3528155982494354,0.8834429383277893,"[837.5765380859375, 399.90386962890625, 1008.6634521484375, 744.912109375]",6.0,"[830.0, 391.0, 1003.0, 737.0]",0.013857660907959462,medium,Caries,Caries,best candidate below fixed confidence
499,train_109.png,false_negative,11,2,2,0.3740566372871399,0.8025893568992615,"[987.7814331054688, 417.2637939453125, 1151.9776611328125, 754.2156982421875]",7.0,"[990.0, 370.0, 1151.0, 731.0]",0.013455529914656553,medium,Caries,Caries,best candidate below fixed confidence
499,train_109.png,false_negative,9,2,2,0.3977771997451782,0.7198977470397949,"[1898.5799560546875, 463.06085205078125, 2086.060546875, 756.7520141601562]",8.0,"[1912.0, 391.0, 2091.0, 750.0]",0.014876994680851064,medium,Caries,Caries,best candidate below fixed confidence
501,train_492.png,false_negative,12,2,1,0.3736839294433594,0.5678484439849854,"[2111.93115234375, 507.9991455078125, 2278.73486328125, 795.1823120117188]",1.0,"[2153.0, 524.0, 2307.0, 772.0]",0.008854120300305647,small,Impacted,Caries,best candidate below fixed confidence
501,train_492.png,false_negative,23,2,1,0.2951521575450897,0.7227219343185425,"[2155.95751953125, 780.0462036132812, 2362.000732421875, 1043.8099365234375]",2.0,"[2169.0, 763.0, 2397.0, 1031.0]",0.01416585061871272,medium,Impacted,Caries,best candidate below fixed confidence
501,train_492.png,false_negative,4,2,2,0.496703565120697,0.8443007469177246,"[1898.376953125, 522.61474609375, 2064.694091796875, 848.9051513671875]",4.0,"[1907.0, 509.0, 2076.0, 845.0]",0.013164337220689042,medium,Caries,Caries,best candidate below fixed confidence
514,train_472.png,false_negative,24,2,3,0.23912177979946136,0.1299160271883011,"[1743.55224609375, 769.819580078125, 1874.6944580078125, 1066.978271484375]",6.0,"[1669.0, 793.0, 1773.0, 1093.0]",0.007892212612160483,small,Periapical Lesion,Caries,best candidate below fixed confidence
516,train_212.png,false_negative,0,2,4,0.6115320324897766,0.8281459212303162,"[914.9115600585938, 693.71240234375, 1138.56982421875, 986.0219116210938]",1.0,"[918.8571166992188, 717.1428833007812, 1144.0, 1006.0]",0.01714712957788842,medium,Deep Caries,Caries,unmatched or spatially misclassified
516,train_212.png,false_negative,36,2,1,0.2543133497238159,0.6905762553215027,"[2043.46826171875, 657.0355224609375, 2267.365966796875, 895.9667358398438]",4.0,"[2064.0, 650.0, 2245.0, 866.0]",0.010308191078046527,medium,Impacted,Caries,best candidate below fixed confidence
522,train_157.png,false_negative,10,2,2,0.2552509605884552,0.5901564955711365,"[1759.8209228515625, 672.1019897460938, 1900.8056640625, 925.7784423828125]",1.0,"[1754.0, 614.0, 1943.0, 917.0]",0.013257821297338945,medium,Caries,Caries,best candidate below fixed confidence
536,train_481.png,false_negative,10,2,2,0.4098931550979614,0.8305414915084839,"[383.55804443359375, 403.90606689453125, 549.21337890625, 674.9131469726562]",0.0,"[382.0, 359.0, 549.0, 669.0]",0.01387965425531915,medium,Caries,Caries,best candidate below fixed confidence
536,train_481.png,false_negative,61,2,4,0.2177911400794983,0.918881356716156,"[511.9054260253906, 438.06494140625, 680.899169921875, 664.3904418945312]",1.0,"[515.0, 445.0, 680.0, 658.0]",0.009422454100892244,small,Deep Caries,Caries,best candidate below fixed confidence
536,train_481.png,false_negative,76,2,2,0.20473356544971466,0.7858260869979858,"[629.9267578125, 472.88751220703125, 771.1173095703125, 750.7681274414062]",2.0,"[633.0, 433.0, 781.0, 745.0]",0.012379890185312286,medium,Caries,Caries,best candidate below fixed confidence
536,train_481.png,false_negative,30,2,4,0.3003216087818146,0.7259500622749329,"[1398.6925048828125, 735.1031494140625, 1573.4515380859375, 1044.743408203125]",3.0,"[1420.0, 748.0, 1593.0, 1061.0]",0.014517469543582705,medium,Deep Caries,Caries,best candidate below fixed confidence
536,train_481.png,false_negative,9,2,2,0.41379764676094055,0.8050940036773682,"[1612.1627197265625, 685.9127197265625, 1854.0936279296875, 952.3298950195312]",4.0,"[1622.0, 691.0, 1873.0, 976.0]",0.019178695521619767,medium,Caries,Caries,best candidate below fixed confidence
536,train_481.png,false_negative,51,3,2,0.23395496606826782,0.9370118379592896,"[736.3394165039062, 476.2565612792969, 856.91748046875, 759.4328002929688]",6.0,"[733.88427734375, 475.20660400390625, 859.504150390625, 765.2892456054688]",0.009769685304534795,small,Caries,Periapical Lesion,best candidate below fixed confidence
536,train_481.png,false_negative,32,2,2,0.28596895933151245,0.13165700435638428,"[739.7615966796875, 477.8585205078125, 861.5538940429688, 758.5904541015625]",7.0,"[823.0082397460938, 371.99102783203125, 965.9834594726562, 739.7595825195312]",0.01409729697016709,medium,Caries,Caries,best candidate below fixed confidence
536,train_481.png,false_negative,37,2,2,0.26306459307670593,0.1813148558139801,"[1510.865478515625, 468.961669921875, 1659.2664794921875, 723.9055786132812]",10.0,"[1420.0, 418.18182373046875, 1561.8182373046875, 748.1818237304688]",0.012547190907726406,medium,Caries,Caries,best candidate below fixed confidence
536,train_481.png,false_negative,2,2,1,0.5747666954994202,0.8663116097450256,"[221.45677185058594, 607.9132690429688, 471.5099792480469, 848.7846069335938]",12.0,"[228.9256134033203, 595.8677978515625, 456.1983337402344, 847.9338989257812]",0.015358975124361175,medium,Impacted,Caries,unmatched or spatially misclassified
536,train_481.png,false_negative,0,2,4,0.6351928114891052,0.884958028793335,"[699.6449584960938, 766.6817016601562, 849.4786987304688, 1081.895263671875]",13.0,"[683.6363525390625, 761.8181762695312, 849.0908813476562, 1080.9090576171875]",0.014154467500776253,medium,Deep Caries,Caries,unmatched or spatially misclassified
542,train_533.png,false_negative,3,2,4,0.41026031970977783,0.7414563298225403,"[1050.013671875, 694.6550903320312, 1232.190673828125, 944.5445556640625]",0.0,"[1026.0, 706.0, 1254.0, 954.0]",0.014496142155716624,medium,Deep Caries,Caries,best candidate below fixed confidence
542,train_533.png,false_negative,4,3,2,0.3760460913181305,0.8846592903137207,"[1800.8887939453125, 630.5606079101562, 2102.077880859375, 889.2825927734375]",1.0,"[1800.875, 623.0, 2095.875, 910.0]",0.02170550147873776,medium,Caries,Periapical Lesion,best candidate below fixed confidence
542,train_533.png,false_negative,10,2,2,0.27762287855148315,0.6372014284133911,"[1008.2776489257812, 423.40478515625, 1181.3621826171875, 683.2670288085938]",2.0,"[1004.0, 344.0, 1211.0, 685.0]",0.018096335355573877,medium,Caries,Caries,best candidate below fixed confidence
543,train_433.png,false_negative,3,2,2,0.4845007658004761,0.784481942653656,"[2010.7811279296875, 601.939208984375, 2243.8837890625, 861.6751708984375]",0.0,"[2025.0, 585.0302734375, 2229.0, 848.0302734375]",0.014345178381592653,medium,Caries,Caries,best candidate below fixed confidence
543,train_433.png,false_negative,4,2,2,0.40960606932640076,0.8508251309394836,"[1894.0958251953125, 660.6690063476562, 2161.867919921875, 953.432861328125]",1.0,"[1907.0, 660.0, 2148.0, 938.0]",0.017913558883358396,medium,Caries,Caries,best candidate below fixed confidence
543,train_433.png,false_negative,16,3,3,0.2288876473903656,0.6396627426147461,"[1130.0482177734375, 731.9510498046875, 1249.599853515625, 1048.0767822265625]",2.0,"[1155.0, 727.0, 1267.0, 1074.0]",0.010391243804932098,medium,Periapical Lesion,Periapical Lesion,best candidate below fixed confidence
543,train_433.png,false_negative,16,3,4,0.2288876473903656,0.6536879539489746,"[1130.0482177734375, 731.9510498046875, 1249.599853515625, 1048.0767822265625]",3.0,"[1159.0, 728.0, 1265.0, 1055.0]",0.009267736022194226,small,Deep Caries,Periapical Lesion,best candidate below fixed confidence
549,train_504.png,false_negative,39,2,2,0.2091299295425415,0.8039559721946716,"[1532.985595703125, 472.72479248046875, 1609.7928466796875, 780.214599609375]",0.0,"[1530.888916015625, 426.3888854980469, 1608.0, 770.8333129882812]",0.007066785005531316,small,Caries,Caries,best candidate below fixed confidence
550,train_577.png,false_negative,7,2,2,0.21978455781936646,0.875788688659668,"[723.4978637695312, 502.9632263183594, 885.8305053710938, 778.3274536132812]",0.0,"[719.0, 500.0, 879.0, 764.0]",0.01174863266386895,medium,Caries,Caries,best candidate below fixed confidence
551,train_339.png,false_negative,26,2,2,0.23986312747001648,0.8403670787811279,"[1805.9129638671875, 497.4763488769531, 1951.786376953125, 773.8744506835938]",6.0,"[1803.0, 476.0, 1964.0, 774.0]",0.012476881180188446,medium,Caries,Caries,best candidate below fixed confidence
552,train_644.png,false_negative,4,4,2,0.4812038242816925,0.8182140588760376,"[660.89501953125, 593.924560546875, 931.4319458007812, 820.7908935546875]",0.0,"[690.0, 603.0, 927.0, 828.0]",0.013977411768653062,medium,Caries,Deep Caries,best candidate below fixed confidence
552,train_644.png,false_negative,36,2,4,0.20566286146640778,0.7192391753196716,"[1214.9041748046875, 382.30059814453125, 1331.768798828125, 690.71484375]",1.0,"[1236.0, 381.0, 1344.0, 701.0]",0.00905877826019034,small,Deep Caries,Caries,best candidate below fixed confidence
552,train_644.png,false_negative,5,2,2,0.4737203121185303,0.8935734033584595,"[1681.28369140625, 693.4484252929688, 1891.9322509765625, 965.268798828125]",2.0,"[1691.0, 697.0, 1894.0, 954.0]",0.013674928258460364,medium,Caries,Caries,best candidate below fixed confidence
552,train_644.png,false_negative,10,2,2,0.35198166966438293,0.6853393316268921,"[1267.5723876953125, 698.2645874023438, 1369.9188232421875, 986.0994873046875]",5.0,"[1247.0, 680.0, 1369.0, 1027.0]",0.011096479133880146,medium,Caries,Caries,best candidate below fixed confidence
556,train_192.png,false_negative,16,2,2,0.36730700731277466,0.8416783809661865,"[1206.4984130859375, 679.8646240234375, 1299.55078125, 972.7938232421875]",1.0,"[1205.0, 697.0, 1291.0, 973.0]",0.00549509571504771,small,Caries,Caries,best candidate below fixed confidence
556,train_192.png,false_negative,25,2,2,0.2880961000919342,0.8002284169197083,"[1688.0203857421875, 964.3814086914062, 1815.5499267578125, 1231.3760986328125]",2.0,"[1684.0, 968.0, 1802.0, 1214.0]",0.006720240917442067,small,Caries,Caries,best candidate below fixed confidence
556,train_192.png,false_negative,24,2,2,0.2883947491645813,0.8685240745544434,"[1729.6978759765625, 661.8338012695312, 1876.35400390625, 958.323974609375]",4.0,"[1735.0, 671.0, 1886.0, 955.0]",0.00992802850708232,small,Caries,Caries,best candidate below fixed confidence
556,train_192.png,false_negative,5,2,2,0.49812209606170654,0.7299359440803528,"[1817.8651123046875, 646.6050415039062, 1999.2515869140625, 925.6981811523438]",5.0,"[1849.0, 667.0, 2005.0, 920.0]",0.009137194037811889,small,Caries,Caries,best candidate below fixed confidence
556,train_192.png,false_negative,9,2,2,0.4709387719631195,0.749970555305481,"[1102.37451171875, 677.2890625, 1240.5172119140625, 966.2636108398438]",6.0,"[1088.0, 650.0, 1232.0, 954.0]",0.010134534463343803,medium,Caries,Caries,best candidate below fixed confidence
556,train_192.png,false_negative,6,1,1,0.4933372735977173,0.7999942898750305,"[2014.6429443359375, 855.539794921875, 2219.906494140625, 1101.2825927734375]",8.0,"[2021.276611328125, 873.4042358398438, 2228.723388671875, 1084.0426025390625]",0.010116071709587802,medium,Impacted,Impacted,best candidate below fixed confidence
556,train_192.png,false_negative,7,1,1,0.4796081781387329,0.8308305144309998,"[789.8619995117188, 834.7897338867188, 1004.3727416992188, 1066.15673828125]",10.0,"[811.7021484375, 843.6170043945312, 1005.3191528320312, 1058.5106201171875]",0.009632405076650344,small,Impacted,Impacted,best candidate below fixed confidence
578,train_43.png,false_negative,10,2,2,0.4322335422039032,0.7969741225242615,"[2047.1488037109375, 809.3102416992188, 2271.25048828125, 1044.638427734375]",2.0,"[2057.0, 798.0, 2296.0, 1053.0]",0.014128989361702128,medium,Caries,Caries,best candidate below fixed confidence
592,train_333.png,false_negative,20,1,2,0.23493781685829163,0.9483910202980042,"[1988.925048828125, 624.36669921875, 2184.809326171875, 899.9365844726562]",0.0,"[1991.0, 629.0, 2182.0, 903.0]",0.014377251338990388,medium,Caries,Impacted,best candidate below fixed confidence
592,train_333.png,false_negative,0,2,2,0.516514241695404,0.0,"[1851.625244140625, 666.9107666015625, 2081.547607421875, 979.0922241210938]",2.0,"[1078.0, 415.0, 1177.0, 719.0]",0.008268004668060052,small,Caries,Caries,no meaningful spatial correspondence
592,train_333.png,false_negative,8,2,2,0.3283781111240387,0.9039408564567566,"[1786.7183837890625, 396.12225341796875, 1928.0709228515625, 699.3802490234375]",3.0,"[1789.0, 413.0, 1925.0, 701.0]",0.010760274017762365,medium,Caries,Caries,best candidate below fixed confidence
597,train_55.png,false_negative,28,2,3,0.22523486614227295,0.24738648533821106,"[1840.6317138671875, 565.7372436523438, 1999.5469970703125, 862.3899536132812]",0.0,"[1708.0, 561.0, 1917.0, 882.0]",0.015531701905411012,medium,Periapical Lesion,Caries,best candidate below fixed confidence
597,train_55.png,false_negative,12,2,2,0.3263360559940338,0.7352447509765625,"[991.1051635742188, 900.643798828125, 1230.5103759765625, 1207.0523681640625]",4.0,"[1023.0, 927.0, 1240.0, 1221.0]",0.014769806051087537,medium,Caries,Caries,best candidate below fixed confidence
597,train_55.png,false_negative,12,2,2,0.3263360559940338,0.19299505650997162,"[991.1051635742188, 900.643798828125, 1230.5103759765625, 1207.0523681640625]",5.0,"[1157.0, 924.0, 1333.0, 1238.0]",0.01279410893142891,medium,Caries,Caries,best candidate below fixed confidence
597,train_55.png,false_negative,0,4,2,0.6616816520690918,0.0,"[946.5567626953125, 596.8587036132812, 1085.1480712890625, 858.7885131835938]",6.0,"[1634.0, 908.0, 1842.0, 1211.0]",0.01459061814733598,medium,Caries,Deep Caries,no meaningful spatial correspondence
597,train_55.png,false_negative,20,2,2,0.25935786962509155,0.1254570186138153,"[1911.7869873046875, 887.7249755859375, 2179.33154296875, 1122.1182861328125]",7.0,"[1723.0, 898.0, 1984.0, 1214.0]",0.01909392965092159,medium,Caries,Caries,best candidate below fixed confidence
604,train_354.png,false_negative,17,1,1,0.3685096204280853,0.45454931259155273,"[686.80078125, 737.0870361328125, 957.6867065429688, 1064.698974609375]",1.0,"[736.0, 712.0, 911.0, 979.0]",0.01136653895274585,medium,Impacted,Impacted,best candidate below fixed confidence
604,train_354.png,false_negative,11,1,1,0.4193393290042877,0.5107132196426392,"[745.0995483398438, 355.16644287109375, 942.2772216796875, 660.21728515625]",2.0,"[784.0, 387.0, 923.0, 608.0]",0.0074728455877881165,small,Impacted,Impacted,best candidate below fixed confidence
604,train_354.png,false_negative,67,2,2,0.2119383066892624,0.31856247782707214,"[901.8125610351562, 417.2648010253906, 1102.5748291015625, 765.2208251953125]",3.0,"[1011.0, 444.0, 1161.0, 749.0]",0.011129355956942163,medium,Caries,Caries,best candidate below fixed confidence
610,train_397.png,false_negative,3,4,2,0.2380506992340088,0.7161079049110413,"[1793.5504150390625, 729.905517578125, 2025.9560546875, 991.59375]",0.0,"[1767.0, 705.0, 2001.0, 983.1764526367188]",0.016476677634614457,medium,Caries,Deep Caries,best candidate below fixed confidence
610,train_397.png,false_negative,0,2,2,0.5512646436691284,0.028681105002760887,"[906.4949951171875, 677.7444458007812, 1130.1875, 929.6541137695312]",2.0,"[985.0, 395.0, 1130.0, 697.0]",0.011084302460973333,medium,Caries,Caries,no meaningful spatial correspondence
610,train_397.png,false_negative,3,4,4,0.2380506992340088,0.7583474516868591,"[1793.5504150390625, 729.905517578125, 2025.9560546875, 991.59375]",3.0,"[1782.0, 714.0, 2003.0, 973.0]",0.014488567905084553,medium,Deep Caries,Deep Caries,best candidate below fixed confidence
610,train_397.png,false_negative,1,2,2,0.4683128595352173,0.25634142756462097,"[1795.606201171875, 724.260986328125, 2035.4444580078125, 988.0386962890625]",4.0,"[1889.0, 651.0, 2130.0, 894.0]",0.014823704156702016,medium,Caries,Caries,best candidate below fixed confidence
611,train_508.png,false_negative,7,2,2,0.4098072350025177,0.8685305714607239,"[746.375, 738.0240478515625, 1038.2413330078125, 1068.224365234375]",0.0,"[738.0, 747.0, 1029.0, 1087.0]",0.02290549250281515,medium,Caries,Caries,best candidate below fixed confidence
616,train_140.png,false_negative,9,2,2,0.46850311756134033,0.8658775687217712,"[2138.587158203125, 877.5615234375, 2371.76123046875, 1140.9658203125]",2.0,"[2147.0, 871.0, 2375.0, 1123.0]",0.013301576483138742,medium,Caries,Caries,best candidate below fixed confidence
616,train_140.png,false_negative,8,2,2,0.4919009506702423,0.8752896785736084,"[1921.37109375, 615.6826171875, 2081.661865234375, 903.33349609375]",4.0,"[1930.0, 605.0, 2088.0, 902.0]",0.010863787560007112,medium,Caries,Caries,best candidate below fixed confidence
635,train_641.png,false_negative,3,2,2,0.3371967375278473,0.8248664140701294,"[927.5093383789062, 723.797119140625, 1194.74267578125, 971.24169921875]",0.0,"[952.0, 734.0, 1199.0, 962.0]",0.01431693311137799,medium,Caries,Caries,best candidate below fixed confidence
635,train_641.png,false_negative,8,1,2,0.2015317976474762,0.5337020754814148,"[1858.3182373046875, 449.9592590332031, 2000.752685546875, 650.3946533203125]",2.0,"[1847.0, 492.0, 1996.0, 721.0]",0.008674410020124448,small,Caries,Impacted,best candidate below fixed confidence
635,train_641.png,false_negative,4,2,2,0.31027424335479736,0.8929213881492615,"[1070.804931640625, 758.7088012695312, 1287.6873779296875, 1031.491943359375]",3.0,"[1082.0, 749.0, 1290.0, 1027.0]",0.014700304358127724,medium,Caries,Caries,best candidate below fixed confidence
635,train_641.png,false_negative,2,1,1,0.35083967447280884,0.8218933343887329,"[1880.4034423828125, 430.3126220703125, 2035.6788330078125, 609.8197021484375]",4.0,"[1870.3125, 414.0625, 2037.5, 603.125]",0.00803576810990603,small,Impacted,Impacted,best candidate below fixed confidence
656,train_180.png,false_negative,9,2,2,0.36762505769729614,0.8294989466667175,"[952.1713256835938, 898.59765625, 1084.184326171875, 1222.620849609375]",0.0,"[935.0, 906.0, 1079.0, 1224.0]",0.011638688268592622,medium,Caries,Caries,best candidate below fixed confidence
656,train_180.png,false_negative,29,2,4,0.21083267033100128,0.8462122082710266,"[718.4009399414062, 545.605712890625, 883.635986328125, 864.899169921875]",2.0,"[730.0, 548.0, 893.0, 876.0]",0.013588636215758995,medium,Deep Caries,Caries,best candidate below fixed confidence
665,train_288.png,false_negative,9,2,2,0.40024855732917786,0.7333641052246094,"[610.531494140625, 273.0657653808594, 715.9181518554688, 516.1538696289062]",0.0,"[617.5, 296.25, 707.5, 505.0]",0.009741643575363376,small,Caries,Caries,best candidate below fixed confidence
665,train_288.png,false_negative,8,2,2,0.41666072607040405,0.8627112507820129,"[1191.488037109375, 250.6836700439453, 1301.224609375, 467.4444274902344]",1.0,"[1195.0, 262.5, 1303.75, 476.0]",0.012038999240890687,medium,Caries,Caries,best candidate below fixed confidence
684,train_179.png,false_negative,16,2,2,0.3594510555267334,0.8443773984909058,"[748.8399047851562, 416.9486999511719, 918.868896484375, 715.806884765625]",0.0,"[747.4444580078125, 454.5555419921875, 920.0, 710.111083984375]",0.011807173235563687,medium,Caries,Caries,best candidate below fixed confidence
684,train_179.png,false_negative,23,4,2,0.28604865074157715,0.8874196410179138,"[1929.9788818359375, 420.09368896484375, 2108.577880859375, 703.3528442382812]",3.0,"[1940.111083984375, 425.4444580078125, 2106.0, 711.5555419921875]",0.012708192116495256,medium,Caries,Deep Caries,best candidate below fixed confidence
684,train_179.png,false_negative,11,1,1,0.4055318236351013,0.7926508784294128,"[1998.9775390625, 405.6488037109375, 2203.047607421875, 661.8264770507812]",4.0,"[1979.0, 386.0, 2200.0, 648.0]",0.015503340466230125,medium,Impacted,Impacted,best candidate below fixed confidence
684,train_179.png,false_negative,6,2,2,0.49956461787223816,0.8131672739982605,"[1765.38525390625, 729.5294799804688, 1985.8612060546875, 1036.549072265625]",5.0,"[1736.111083984375, 725.3333129882812, 1991.0, 1020.0]",0.020110075923135122,medium,Caries,Caries,best candidate below fixed confidence
700,train_613.png,false_negative,2,2,2,0.4375697672367096,0.8627251386642456,"[1151.76220703125, 807.938232421875, 1237.6265869140625, 1107.6561279296875]",0.0,"[1146.0, 796.0, 1241.0, 1110.0]",0.00808964070388281,small,Caries,Caries,best candidate below fixed confidence
700,train_613.png,false_negative,3,2,2,0.43581825494766235,0.8631536960601807,"[1261.233642578125, 496.8561706542969, 1346.9383544921875, 784.9420776367188]",1.0,"[1266.0, 486.0, 1343.0, 783.0]",0.0062018770786824,small,Caries,Caries,best candidate below fixed confidence
702,train_657.png,false_negative,9,2,2,0.2654385268688202,0.8007256388664246,"[1918.4461669921875, 498.025146484375, 2052.9306640625, 783.2745361328125]",0.0,"[1916.0, 471.0, 2043.0, 771.0]",0.01015481156827605,medium,Caries,Caries,best candidate below fixed confidence
702,train_657.png,false_negative,15,2,2,0.252083957195282,0.752001166343689,"[1689.6663818359375, 788.0931396484375, 1801.039306640625, 1100.591796875]",1.0,"[1677.0, 795.0, 1793.0, 1074.0]",0.008625992692800158,small,Caries,Caries,best candidate below fixed confidence
